Date,Date,Region,Confirmed_Cases,Active_Cases,Cured/Discharged,Death,Forecasted,Forecasted_high,Forecasted_low,Confiremd_Cases_Daywise,Forecasted_Cases_Daywise,Forecasted_Cases_high_Daywise,Forecasted_Cases_low_Daywise
30-05-2020,30-05-2020,Himachal Pradesh,295,203,87.0,5.0,,,,19,,,
31-05-2020,31-05-2020,Himachal Pradesh,313,197,111.0,5.0,,,,18,,,
01-06-2020,01-06-2020,Himachal Pradesh,331,206,120.0,5.0,,,,18,,,
02-06-2020,02-06-2020,Himachal Pradesh,340,213,122.0,5.0,,,,9,,,
03-06-2020,03-06-2020,Himachal Pradesh,345,200,140.0,5.0,,,,5,,,
04-06-2020,04-06-2020,Himachal Pradesh,359,204,150.0,5.0,,,,14,,,
05-06-2020,05-06-2020,Himachal Pradesh,383,199,179.0,5.0,,,,24,,,
06-06-2020,06-06-2020,Himachal Pradesh,393,199,189.0,5.0,,,,10,,,
07-06-2020,07-06-2020,Himachal Pradesh,400,201,194.0,5.0,,,,7,,,
08-06-2020,08-06-2020,Himachal Pradesh,413,184,224.0,5.0,,,,13,,,
09-06-2020,09-06-2020,Himachal Pradesh,421,189,227.0,5.0,,,,8,,,
10-06-2020,10-06-2020,Himachal Pradesh,445,191,249.0,5.0,,,,24,,,
11-06-2020,11-06-2020,Himachal Pradesh,451,191,254.0,6.0,,,,6,,,
12-06-2020,12-06-2020,Himachal Pradesh,470,184,280.0,6.0,,,,19,,,
13-06-2020,13-06-2020,Himachal Pradesh,486,183,297.0,6.0,,,,16,,,
14-06-2020,14-06-2020,Himachal Pradesh,502,183,313.0,6.0,,,,16,,,
15-06-2020,15-06-2020,Himachal Pradesh,518,174,337.0,7.0,,,,16,,,
16-06-2020,16-06-2020,Himachal Pradesh,556,195,353.0,8.0,,,,38,,,
17-06-2020,17-06-2020,Himachal Pradesh,560,180,372.0,8.0,,,,4,,,
18-06-2020,18-06-2020,Himachal Pradesh,569,189,372.0,8.0,,,,9,,,
19-06-2020,19-06-2020,Himachal Pradesh,595,205,382.0,8.0,,,,26,,,
20-06-2020,20-06-2020,Himachal Pradesh,619,223,388.0,8.0,,,,24,,,
21-06-2020,21-06-2020,Himachal Pradesh,656,235,413.0,8.0,,,,37,,,
22-06-2020,22-06-2020,Himachal Pradesh,673,240,425.0,8.0,,,,17,,,
23-06-2020,23-06-2020,Himachal Pradesh,727,282,437.0,8.0,,,,54,,,
24-06-2020,24-06-2020,Himachal Pradesh,775,324,443.0,8.0,,,,48,,,
25-06-2020,25-06-2020,Himachal Pradesh,806,332,466.0,8.0,,,,31,,,
26-06-2020,26-06-2020,Himachal Pradesh,839,353,477.0,9.0,,,,33,,,
27-06-2020,27-06-2020,Himachal Pradesh,864,353,502.0,9.0,,,,25,,,
28-06-2020,28-06-2020,Himachal Pradesh,894,376,509.0,9.0,,,,30,,,
29-06-2020,29-06-2020,Himachal Pradesh,916,378,529.0,9.0,,,,22,,,
30-06-2020,30-06-2020,Himachal Pradesh,942,377,556.0,9.0,,,,26,,,
01-07-2020,01-07-2020,Himachal Pradesh,953,363,580.0,10.0,,,,11,,,
02-07-2020,02-07-2020,Himachal Pradesh,979,355,614.0,10.0,,,,26,,,
03-07-2020,03-07-2020,Himachal Pradesh,1014,376,628.0,10.0,,,,35,,,
04-07-2020,04-07-2020,Himachal Pradesh,1033,356,667.0,10.0,,,,19,,,
05-07-2020,05-07-2020,Himachal Pradesh,1046,331,704.0,11.0,,,,13,,,
06-07-2020,06-07-2020,Himachal Pradesh,1063,315,737.0,11.0,,,,17,,,
07-07-2020,07-07-2020,Himachal Pradesh,1077,303,763.0,11.0,,,,14,,,
08-07-2020,08-07-2020,Himachal Pradesh,1083,282,790.0,11.0,,,,6,,,
09-07-2020,09-07-2020,Himachal Pradesh,1101,257,833.0,11.0,,,,18,,,
10-07-2020,10-07-2020,Himachal Pradesh,1140,283,846.0,11.0,,,,39,,,
11-07-2020,11-07-2020,Himachal Pradesh,1171,277,883.0,11.0,,,,31,,,
12-07-2020,12-07-2020,Himachal Pradesh,1182,263,908.0,11.0,,,,11,,,
13-07-2020,13-07-2020,Himachal Pradesh,1213,273,929.0,11.0,,,,31,,,
14-07-2020,14-07-2020,Himachal Pradesh,1243,292,940.0,11.0,,,,30,,,
15-07-2020,15-07-2020,Himachal Pradesh,1309,347,951.0,11.0,,,,66,,,
16-07-2020,16-07-2020,Himachal Pradesh,1341,351,979.0,11.0,,,,32,,,
17-07-2020,17-07-2020,Himachal Pradesh,1377,382,984.0,11.0,,,,36,,,
18-07-2020,18-07-2020,Himachal Pradesh,1417,382,1024.0,11.0,,,,40,,,
19-07-2020,19-07-2020,Himachal Pradesh,1457,410,1036.0,11.0,,,,40,,,
20-07-2020,20-07-2020,Himachal Pradesh,1483,413,1059.0,11.0,,,,26,,,
21-07-2020,21-07-2020,Himachal Pradesh,1631,553,1067.0,11.0,,,,148,,,
22-07-2020,22-07-2020,Himachal Pradesh,1664,576,1077.0,11.0,,,,33,,,
23-07-2020,23-07-2020,Himachal Pradesh,1725,609,1105.0,11.0,,,,61,,,
24-07-2020,24-07-2020,Himachal Pradesh,1834,687,1136.0,11.0,,,,109,,,
25-07-2020,25-07-2020,Himachal Pradesh,1954,798,1145.0,11.0,,,,120,,,
26-07-2020,26-07-2020,Himachal Pradesh,2049,865,1173.0,11.0,,,,95,,,
27-07-2020,27-07-2020,Himachal Pradesh,2176,966,1198.0,12.0,,,,127,,,
28-07-2020,28-07-2020,Himachal Pradesh,2270,1040,1216.0,14.0,,,,94,,,
29-07-2020,29-07-2020,Himachal Pradesh,2330,1082,1234.0,14.0,,,,60,,,
30-07-2020,30-07-2020,Himachal Pradesh,,,,,2375.0,2400.0608317551228,2350.706100623363,,,,
31-07-2020,31-07-2020,Himachal Pradesh,,,,,2491.0,2528.932555909009,2452.2080140429566,,116.0,128.87172415388613,101.50191341959362
01-08-2020,01-08-2020,Himachal Pradesh,,,,,2608.0,2659.5632921762185,2555.7383131256315,,117.0,130.6307362672096,103.5302990826749
02-08-2020,02-08-2020,Himachal Pradesh,,,,,2726.0,2796.795975728901,2655.767389011562,,118.0,137.23268355268237,100.02907588593052
03-08-2020,03-08-2020,Himachal Pradesh,,,,,2838.0,2932.926070990233,2743.932270641002,,112.0,136.13009526133192,88.16488162944006
04-08-2020,04-08-2020,Himachal Pradesh,,,,,2948.0,3066.040054693215,2830.1205020713696,,110.0,133.1139837029823,86.18823143036752
05-08-2020,05-08-2020,Himachal Pradesh,,,,,3060.0,3206.23518943397,2913.641200398567,,112.0,140.19513474075484,83.52069832719735
06-08-2020,06-08-2020,Himachal Pradesh,,,,,3180.0,3352.2704957977767,3006.93937651567,,120.0,146.03530636380674,93.29817611710314
07-08-2020,07-08-2020,Himachal Pradesh,,,,,3301.0,3501.912584217537,3100.945470587406,,121.0,149.6420884197605,94.00609407173579
08-08-2020,08-08-2020,Himachal Pradesh,,,,,3422.0,3653.1691518699977,3191.618648694421,,121.0,151.2565676524605,90.67317810701525
09-08-2020,09-08-2020,Himachal Pradesh,,,,,3540.0,3801.9104753051774,3277.140808474333,,118.0,148.74132343517977,85.52215977991182
10-08-2020,10-08-2020,Himachal Pradesh,,,,,3655.0,3952.0675320732557,3358.340832867824,,115.0,150.1570567680783,81.20002439349082
11-08-2020,11-08-2020,Himachal Pradesh,,,,,3775.0,4106.513087360566,3443.5485013868806,,120.0,154.44555528731007,85.20766851905682
12-08-2020,12-08-2020,Himachal Pradesh,,,,,3899.0,4265.875737528281,3531.81256756665,,124.0,159.3626501677154,88.26406617976954
13-08-2020,13-08-2020,Himachal Pradesh,,,,,4025.0,4428.440004019971,3621.7144278758456,,126.0,162.56426649168952,89.9018603091954
14-08-2020,14-08-2020,Himachal Pradesh,,,,,4149.0,4590.5974324609615,3708.3193077203123,,124.0,162.15742844099077,86.60487984446672
15-08-2020,15-08-2020,Himachal Pradesh,,,,,4272.0,4752.350011881359,3790.805723684931,,123.0,161.75257942039752,82.48641596461857
16-08-2020,16-08-2020,Himachal Pradesh,,,,,4394.0,4915.613464252021,3872.652058782445,,122.0,163.26345237066198,81.84633509751393
17-08-2020,17-08-2020,Himachal Pradesh,,,,,4520.0,5082.8110149895,3956.5430744755813,,126.0,167.1975507374791,83.89101569313652
18-08-2020,18-08-2020,Himachal Pradesh,,,,,4649.0,5254.049713788006,4043.498976832304,,129.0,171.23869879850554,86.95590235672262
19-08-2020,19-08-2020,Himachal Pradesh,,,,,4779.0,5427.102960740045,4130.286749523229,,130.0,173.05324695203944,86.78777269092552
20-08-2020,20-08-2020,Himachal Pradesh,,,,,4907.0,5600.228070773916,4214.64355855204,,128.0,173.12511003387135,84.35680902881086
21-08-2020,21-08-2020,Himachal Pradesh,,,,,5035.0,5773.451820588819,4296.56732499036,,128.0,173.22374981490248,81.92376643831994
22-08-2020,22-08-2020,Himachal Pradesh,,,,,5164.0,5948.7287733846115,4378.457831914107,,129.0,175.27695279579257,81.89050692374713
23-08-2020,23-08-2020,Himachal Pradesh,,,,,5295.0,6127.453669432646,4462.508537320075,,131.0,178.72489604803468,84.05070540596807
24-08-2020,24-08-2020,Himachal Pradesh,,,,,5429.0,6309.2151247369875,4548.1610032038225,,134.0,181.76145530434133,85.65246588374703
25-08-2020,25-08-2020,Himachal Pradesh,,,,,5563.0,6492.374857543296,4633.479655907485,,134.0,183.15973280630806,85.31865270366234
26-08-2020,26-08-2020,Himachal Pradesh,,,,,5696.0,6675.757920655764,4716.830532984757,,133.0,183.38306311246834,83.35087707727234
27-08-2020,27-08-2020,Himachal Pradesh,,,,,5829.0,6859.918227817535,4798.862884965615,,133.0,184.16030716177102,82.03235198085804
12-03-2020,12-03-2020,India,74,71,3.0,0.0,,,,,,,
13-03-2020,13-03-2020,India,75,71,3.0,1.0,,,,1,,,
14-03-2020,14-03-2020,India,84,72,10.0,2.0,,,,9,,,
15-03-2020,15-03-2020,India,107,95,10.0,2.0,,,,23,,,
16-03-2020,16-03-2020,India,114,99,13.0,2.0,,,,7,,,
17-03-2020,17-03-2020,India,137,120,14.0,3.0,,,,23,,,
18-03-2020,18-03-2020,India,146,129,14.0,3.0,,,,9,,,
19-03-2020,19-03-2020,India,166,148,15.0,3.0,,,,20,,,
20-03-2020,20-03-2020,India,195,171,20.0,4.0,,,,29,,,
21-03-2020,21-03-2020,India,258,231,23.0,4.0,,,,63,,,
22-03-2020,22-03-2020,India,360,329,24.0,7.0,,,,102,,,
23-03-2020,23-03-2020,India,433,402,24.0,7.0,,,,73,,,
24-03-2020,24-03-2020,India,492,446,37.0,9.0,,,,59,,,
25-03-2020,25-03-2020,India,519,469,40.0,10.0,,,,27,,,
26-03-2020,26-03-2020,India,649,593,43.0,13.0,,,,130,,,
27-03-2020,27-03-2020,India,724,640,67.0,17.0,,,,75,,,
28-03-2020,28-03-2020,India,909,810,80.0,19.0,,,,185,,,
29-03-2020,29-03-2020,India,979,867,87.0,25.0,,,,70,,,
30-03-2020,30-03-2020,India,1071,942,100.0,29.0,,,,92,,,
31-03-2020,31-03-2020,India,1397,1238,124.0,35.0,,,,326,,,
01-04-2020,01-04-2020,India,1637,1466,133.0,38.0,,,,240,,,
02-04-2020,02-04-2020,India,1965,1764,151.0,50.0,,,,328,,,
03-04-2020,03-04-2020,India,2301,2088,157.0,56.0,,,,336,,,
04-04-2020,04-04-2020,India,2902,2650,184.0,68.0,,,,601,,,
05-04-2020,05-04-2020,India,3374,3030,267.0,77.0,,,,472,,,
06-04-2020,06-04-2020,India,4067,3666,292.0,109.0,,,,693,,,
07-04-2020,07-04-2020,India,4421,3981,326.0,114.0,,,,354,,,
08-04-2020,08-04-2020,India,5194,4643,402.0,149.0,,,,773,,,
09-04-2020,09-04-2020,India,5734,5095,473.0,166.0,,,,540,,,
10-04-2020,10-04-2020,India,6412,5709,504.0,199.0,,,,678,,,
11-04-2020,11-04-2020,India,7447,6565,643.0,239.0,,,,1035,,,
12-04-2020,12-04-2020,India,8356,7367,716.0,273.0,,,,909,,,
13-04-2020,13-04-2020,India,9152,7987,857.0,308.0,,,,796,,,
14-04-2020,14-04-2020,India,10363,8988,1036.0,339.0,,,,1211,,,
15-04-2020,15-04-2020,India,11439,9756,1306.0,377.0,,,,1076,,,
16-04-2020,16-04-2020,India,12380,10477,1489.0,414.0,,,,941,,,
17-04-2020,17-04-2020,India,13387,11201,1749.0,437.0,,,,1007,,,
18-04-2020,18-04-2020,India,14378,11906,1992.0,480.0,,,,991,,,
19-04-2020,19-04-2020,India,15712,12974,2231.0,507.0,,,,1334,,,
20-04-2020,20-04-2020,India,17265,14175,2547.0,543.0,,,,1553,,,
21-04-2020,21-04-2020,India,18601,14759,3252.0,590.0,,,,1336,,,
22-04-2020,22-04-2020,India,19984,15474,3870.0,640.0,,,,1383,,,
23-04-2020,23-04-2020,India,21393,16454,4258.0,681.0,,,,1409,,,
24-04-2020,24-04-2020,India,23077,17610,4749.0,718.0,,,,1684,,,
25-04-2020,25-04-2020,India,24506,18668,5063.0,775.0,,,,1429,,,
26-04-2020,26-04-2020,India,26496,19868,5804.0,824.0,,,,1990,,,
27-04-2020,27-04-2020,India,27892,20835,6185.0,872.0,,,,1396,,,
28-04-2020,28-04-2020,India,29435,21632,6869.0,934.0,,,,1543,,,
29-04-2020,29-04-2020,India,31332,22629,7696.0,1007.0,,,,1897,,,
30-04-2020,30-04-2020,India,33050,23651,8325.0,1074.0,,,,1718,,,
01-05-2020,01-05-2020,India,35043,25007,8889.0,1147.0,,,,1993,,,
02-05-2020,02-05-2020,India,37336,26167,9951.0,1218.0,,,,2293,,,
03-05-2020,03-05-2020,India,39980,28046,10633.0,1301.0,,,,2644,,,
04-05-2020,04-05-2020,India,42533,29453,11707.0,1373.0,,,,2553,,,
05-05-2020,05-05-2020,India,46433,32138,12727.0,1568.0,,,,3900,,,
06-05-2020,06-05-2020,India,49390,33513,14183.0,1694.0,,,,2957,,,
07-05-2020,07-05-2020,India,52951,35901,15267.0,1783.0,,,,3561,,,
08-05-2020,08-05-2020,India,56341,37915,16540.0,1886.0,,,,3390,,,
09-05-2020,09-05-2020,India,59662,39834,17847.0,1981.0,,,,3321,,,
10-05-2020,10-05-2020,India,62939,41472,19358.0,2109.0,,,,3277,,,
11-05-2020,11-05-2020,India,67152,44029,20917.0,2206.0,,,,4213,,,
12-05-2020,12-05-2020,India,70756,46008,22455.0,2293.0,,,,3604,,,
13-05-2020,13-05-2020,India,74281,47480,24386.0,2415.0,,,,3525,,,
14-05-2020,14-05-2020,India,78003,49219,26235.0,2549.0,,,,3722,,,
15-05-2020,15-05-2020,India,81970,51401,27920.0,2649.0,,,,3967,,,
16-05-2020,16-05-2020,India,85940,53035,30153.0,2752.0,,,,3970,,,
17-05-2020,17-05-2020,India,90927,53946,34109.0,2872.0,,,,4987,,,
18-05-2020,18-05-2020,India,96169,56316,36824.0,3029.0,,,,5242,,,
19-05-2020,19-05-2020,India,101139,58802,39174.0,3163.0,,,,4970,,,
20-05-2020,20-05-2020,India,106750,61149,42298.0,3303.0,,,,5611,,,
21-05-2020,21-05-2020,India,112359,63624,45300.0,3435.0,,,,5609,,,
22-05-2020,22-05-2020,India,118447,66330,48534.0,3583.0,,,,6088,,,
23-05-2020,23-05-2020,India,125101,69597,51784.0,3720.0,,,,6654,,,
24-05-2020,24-05-2020,India,131868,73560,54441.0,3867.0,,,,6767,,,
25-05-2020,25-05-2020,India,138845,77103,57721.0,4021.0,,,,6977,,,
26-05-2020,26-05-2020,India,145380,80722,60491.0,4167.0,,,,6535,,,
27-05-2020,27-05-2020,India,151767,83004,64426.0,4337.0,,,,6387,,,
28-05-2020,28-05-2020,India,158333,86110,67692.0,4531.0,,,,6566,,,
29-05-2020,29-05-2020,India,165799,89987,71106.0,4706.0,,,,7466,,,
30-05-2020,30-05-2020,India,173763,86422,82370.0,4971.0,,,,7964,,,
31-05-2020,31-05-2020,India,182143,89995,86984.0,5164.0,,,,8380,,,
01-06-2020,01-06-2020,India,190535,93322,91819.0,5394.0,,,,8392,,,
02-06-2020,02-06-2020,India,198706,97581,95527.0,5598.0,,,,8171,,,
03-06-2020,03-06-2020,India,207615,101497,100303.0,5815.0,,,,8909,,,
04-06-2020,04-06-2020,India,216919,106737,104107.0,6075.0,,,,9304,,,
05-06-2020,05-06-2020,India,226770,110960,109462.0,6348.0,,,,9851,,,
06-06-2020,06-06-2020,India,236657,115942,114073.0,6642.0,,,,9887,,,
07-06-2020,07-06-2020,India,246628,120406,119293.0,6929.0,,,,9971,,,
08-06-2020,08-06-2020,India,256611,125381,124095.0,7135.0,,,,9983,,,
09-06-2020,09-06-2020,India,266598,129917,129215.0,7466.0,,,,9987,,,
10-06-2020,10-06-2020,India,276583,133632,135206.0,7745.0,,,,9985,,,
11-06-2020,11-06-2020,India,286579,137448,141029.0,8102.0,,,,9996,,,
12-06-2020,12-06-2020,India,297535,141842,147195.0,8498.0,,,,10956,,,
13-06-2020,13-06-2020,India,308993,145779,154330.0,8884.0,,,,11458,,,
14-06-2020,14-06-2020,India,320922,149348,162379.0,9195.0,,,,11929,,,
15-06-2020,15-06-2020,India,332424,153106,169798.0,9520.0,,,,11502,,,
16-06-2020,16-06-2020,India,343091,153178,180013.0,9900.0,,,,10667,,,
17-06-2020,17-06-2020,India,354065,155227,186935.0,11903.0,,,,10974,,,
18-06-2020,18-06-2020,India,366946,160384,194325.0,12237.0,,,,12881,,,
19-06-2020,19-06-2020,India,380532,163248,204711.0,12573.0,,,,13586,,,
20-06-2020,20-06-2020,India,395048,168269,213831.0,12948.0,,,,14516,,,
21-06-2020,21-06-2020,India,410461,169451,227756.0,13254.0,,,,15413,,,
22-06-2020,22-06-2020,India,425282,174387,237196.0,13699.0,,,,14821,,,
23-06-2020,23-06-2020,India,440215,178014,248190.0,14011.0,,,,14933,,,
24-06-2020,24-06-2020,India,456183,183022,258685.0,14476.0,,,,15968,,,
25-06-2020,25-06-2020,India,473105,186514,271697.0,14894.0,,,,16922,,,
26-06-2020,26-06-2020,India,490401,189463,285637.0,15301.0,,,,17296,,,
27-06-2020,27-06-2020,India,508953,197387,295881.0,15685.0,,,,18552,,,
28-06-2020,28-06-2020,India,528859,203051,309713.0,16095.0,,,,19906,,,
29-06-2020,29-06-2020,India,548318,210120,321723.0,16475.0,,,,19459,,,
30-06-2020,30-06-2020,India,566840,215125,334822.0,16893.0,,,,18522,,,
01-07-2020,01-07-2020,India,585493,220114,347979.0,17400.0,,,,18653,,,
02-07-2020,02-07-2020,India,604641,226947,359860.0,17834.0,,,,19148,,,
03-07-2020,03-07-2020,India,625544,227439,379892.0,18213.0,,,,20903,,,
04-07-2020,04-07-2020,India,648315,235433,394227.0,18655.0,,,,22771,,,
05-07-2020,05-07-2020,India,673165,244814,409083.0,19268.0,,,,24850,,,
06-07-2020,06-07-2020,India,697413,253287,424433.0,19693.0,,,,24248,,,
07-07-2020,07-07-2020,India,719665,259557,439948.0,20160.0,,,,22252,,,
08-07-2020,08-07-2020,India,742417,264944,456831.0,20642.0,,,,22752,,,
09-07-2020,09-07-2020,India,767296,269789,476378.0,21129.0,,,,24879,,,
10-07-2020,10-07-2020,India,793802,276685,495513.0,21604.0,,,,26506,,,
11-07-2020,11-07-2020,India,820916,283407,515386.0,22123.0,,,,27114,,,
12-07-2020,12-07-2020,India,849553,292258,534621.0,22674.0,,,,28637,,,
13-07-2020,13-07-2020,India,878254,301609,553471.0,23174.0,,,,28701,,,
14-07-2020,14-07-2020,India,906752,311565,571460.0,23727.0,,,,28498,,,
15-07-2020,15-07-2020,India,936181,319840,592032.0,24309.0,,,,29429,,,
16-07-2020,16-07-2020,India,968876,331146,612815.0,24915.0,,,,32695,,,
17-07-2020,17-07-2020,India,1003832,342473,635757.0,25602.0,,,,34956,,,
18-07-2020,18-07-2020,India,1038716,358692,653751.0,26273.0,,,,34884,,,
19-07-2020,19-07-2020,India,1077618,373379,677423.0,26816.0,,,,38902,,,
20-07-2020,20-07-2020,India,1118043,390459,700087.0,27497.0,,,,40425,,,
21-07-2020,21-07-2020,India,1155191,402529,724578.0,28084.0,,,,37148,,,
22-07-2020,22-07-2020,India,1192915,411133,753050.0,28732.0,,,,37724,,,
23-07-2020,23-07-2020,India,1238635,426167,782607.0,29861.0,,,,45720,,,
24-07-2020,24-07-2020,India,1287945,440135,817209.0,30601.0,,,,49310,,,
25-07-2020,25-07-2020,India,1336861,456071,849432.0,31358.0,,,,48916,,,
26-07-2020,26-07-2020,India,1385522,467882,885577.0,32063.0,,,,48661,,,
27-07-2020,27-07-2020,India,1435453,485114,917568.0,32771.0,,,,49931,,,
28-07-2020,28-07-2020,India,1483156,496988,952743.0,33425.0,,,,47703,,,
29-07-2020,29-07-2020,India,1531669,509447,988029.0,34193.0,,,,48513,,,
30-07-2020,30-07-2020,India,,,,,1532805.0,1534395.4465084895,1531214.955104325,,,,
31-07-2020,31-07-2020,India,,,,,1587017.0,1591270.792528783,1582764.071745087,,54212.0,56875.34602029342,51549.11664076196
01-08-2020,01-08-2020,India,,,,,1642667.0,1649948.005137801,1635385.2226444895,,55650.0,58677.212609017966,52621.150899402564
02-08-2020,02-08-2020,India,,,,,1695868.0,1706294.4402800181,1685441.3023259502,,53201.0,56346.435142217204,50056.079681460746
03-08-2020,03-08-2020,India,,,,,1749951.0,1764076.0144893213,1735826.4628057962,,54083.0,57781.57420930313,50385.160479845945
04-08-2020,04-08-2020,India,,,,,1805088.0,1823378.0464922348,1786797.5829135068,,55137.0,59302.03200291353,50971.120107710594
05-08-2020,05-08-2020,India,,,,,1860136.0,1883187.8280202092,1837084.8823793407,,55048.0,59809.78152797441,50287.29946583393
06-08-2020,06-08-2020,India,,,,,1916452.0,1945171.4539667026,1887732.265129964,,56316.0,61983.625946493354,50647.382750623394
07-08-2020,07-08-2020,India,,,,,1975735.0,2011005.6444079224,1940463.7168021393,,59283.0,65834.19044121983,52731.4516721752
08-08-2020,08-08-2020,India,,,,,2034426.0,2076639.1453373665,1992212.9559112699,,58691.0,65633.5009294441,51749.239109130576
09-08-2020,09-08-2020,India,,,,,2091802.0,2141355.362941619,2042247.8120464166,,57376.0,64716.21760425251,50034.85613514669
10-08-2020,10-08-2020,India,,,,,2150286.0,2207778.600699031,2092794.1343516344,,58484.0,66423.23775741179,50546.32230521785
11-08-2020,11-08-2020,India,,,,,2210346.0,2276382.333688365,2144309.630153663,,60060.0,68603.73298933404,51515.49580202857
12-08-2020,12-08-2020,India,,,,,2270157.0,2345294.512022842,2195020.151061542,,59811.0,68912.17833447736,50710.520907878876
13-08-2020,13-08-2020,India,,,,,2331034.0,2415960.6153751756,2246107.6944438987,,60877.0,70666.10335233342,51087.543382356875
14-08-2020,14-08-2020,India,,,,,2393277.0,2488573.530981318,2297981.170085757,,62243.0,72612.91560614249,51873.4756418583
15-08-2020,15-08-2020,India,,,,,2455010.0,2561068.978298031,2348950.7882920485,,61733.0,72495.4473167127,50969.61820629146
16-08-2020,16-08-2020,India,,,,,2516107.0,2633370.2053103535,2398843.721340366,,61097.0,72301.22701232275,49892.933048317675
17-08-2020,17-08-2020,India,,,,,2578789.0,2707845.0657561147,2449733.112050855,,62682.0,74474.86044576112,50889.39071048889
18-08-2020,18-08-2020,India,,,,,2642473.0,2783843.493847281,2501102.4615444797,,63684.0,75998.42809116654,51369.34949362464
19-08-2020,19-08-2020,India,,,,,2705972.0,2860136.0120376716,2551807.662811632,,63499.0,76292.51819039043,50705.20126715209
20-08-2020,20-08-2020,India,,,,,2770051.0,2937524.755205601,2602576.6842619157,,64079.0,77388.74316792935,50769.02145028394
21-08-2020,21-08-2020,India,,,,,2835112.0,3016362.572069264,2653860.6899676146,,65061.0,78837.81686366303,51284.00570569886
22-08-2020,22-08-2020,India,,,,,2899791.0,3095194.9376937132,2704387.1592264315,,64679.0,78832.36562444922,50526.46925881691
23-08-2020,23-08-2020,India,,,,,2964569.0,3174571.3757757843,2754567.3780740183,,64778.0,79376.43808207102,50180.21884758677
24-08-2020,24-08-2020,India,,,,,3030670.0,3255771.1908818968,2805569.132583441,,66101.0,81199.81510611251,51001.75450942293
25-08-2020,25-08-2020,India,,,,,3097421.0,3338057.496592143,2856784.4112049355,,66751.0,82286.30571024632,51215.278621494304
26-08-2020,26-08-2020,India,,,,,3163888.0,3420455.898055547,2907320.174694202,,66467.0,82398.40146340383,50535.76348926639
27-08-2020,27-08-2020,India,,,,,3230956.0,3503885.8125448464,2958026.017371426,,67068.0,83429.91448929952,50705.84267722396
12-03-2020,12-03-2020,Jammu and Kashmir,1,1,0.0,0.0,,,,,,,
13-03-2020,13-03-2020,Jammu and Kashmir,1,1,0.0,0.0,,,,0,,,
14-03-2020,14-03-2020,Jammu and Kashmir,2,2,0.0,0.0,,,,1,,,
15-03-2020,15-03-2020,Jammu and Kashmir,2,2,0.0,0.0,,,,0,,,
16-03-2020,16-03-2020,Jammu and Kashmir,3,3,0.0,0.0,,,,1,,,
17-03-2020,17-03-2020,Jammu and Kashmir,3,3,0.0,0.0,,,,0,,,
18-03-2020,18-03-2020,Jammu and Kashmir,3,3,0.0,0.0,,,,0,,,
19-03-2020,19-03-2020,Jammu and Kashmir,4,4,0.0,0.0,,,,1,,,
20-03-2020,20-03-2020,Jammu and Kashmir,4,4,0.0,0.0,,,,0,,,
21-03-2020,21-03-2020,Jammu and Kashmir,4,4,0.0,0.0,,,,0,,,
22-03-2020,22-03-2020,Jammu and Kashmir,4,4,0.0,0.0,,,,0,,,
23-03-2020,23-03-2020,Jammu and Kashmir,4,4,0.0,0.0,,,,0,,,
24-03-2020,24-03-2020,Jammu and Kashmir,4,4,0.0,0.0,,,,0,,,
25-03-2020,25-03-2020,Jammu and Kashmir,4,4,0.0,0.0,,,,0,,,
26-03-2020,26-03-2020,Jammu and Kashmir,11,10,1.0,0.0,,,,7,,,
27-03-2020,27-03-2020,Jammu and Kashmir,13,11,1.0,1.0,,,,2,,,
28-03-2020,28-03-2020,Jammu and Kashmir,20,18,1.0,1.0,,,,7,,,
29-03-2020,29-03-2020,Jammu and Kashmir,31,29,1.0,1.0,,,,11,,,
30-03-2020,30-03-2020,Jammu and Kashmir,31,28,1.0,2.0,,,,0,,,
31-03-2020,31-03-2020,Jammu and Kashmir,54,50,2.0,2.0,,,,23,,,
01-04-2020,01-04-2020,Jammu and Kashmir,55,51,2.0,2.0,,,,1,,,
02-04-2020,02-04-2020,Jammu and Kashmir,62,58,2.0,2.0,,,,7,,,
03-04-2020,03-04-2020,Jammu and Kashmir,70,65,3.0,2.0,,,,8,,,
04-04-2020,04-04-2020,Jammu and Kashmir,75,70,3.0,2.0,,,,5,,,
05-04-2020,05-04-2020,Jammu and Kashmir,92,86,4.0,2.0,,,,17,,,
06-04-2020,06-04-2020,Jammu and Kashmir,106,100,4.0,2.0,,,,14,,,
07-04-2020,07-04-2020,Jammu and Kashmir,109,103,4.0,2.0,,,,3,,,
08-04-2020,08-04-2020,Jammu and Kashmir,116,110,4.0,2.0,,,,7,,,
09-04-2020,09-04-2020,Jammu and Kashmir,158,150,4.0,4.0,,,,42,,,
10-04-2020,10-04-2020,Jammu and Kashmir,158,150,4.0,4.0,,,,0,,,
11-04-2020,11-04-2020,Jammu and Kashmir,207,197,6.0,4.0,,,,49,,,
12-04-2020,12-04-2020,Jammu and Kashmir,207,197,6.0,4.0,,,,0,,,
13-04-2020,13-04-2020,Jammu and Kashmir,245,235,6.0,4.0,,,,38,,,
14-04-2020,14-04-2020,Jammu and Kashmir,270,250,16.0,4.0,,,,25,,,
15-04-2020,15-04-2020,Jammu and Kashmir,278,244,30.0,4.0,,,,8,,,
16-04-2020,16-04-2020,Jammu and Kashmir,300,260,36.0,4.0,,,,22,,,
