Date,Date,Region,Confirmed_Cases,Active_Cases,Cured/Discharged,Death,Forecasted,Forecasted_high,Forecasted_low
09-07-2020,09-07-2020,Kerala,6195,2609,3559.0,27.0,,,
10-07-2020,10-07-2020,Kerala,6534,2799,3708.0,27.0,,,
11-07-2020,11-07-2020,Kerala,6950,3103,3820.0,27.0,,,
12-07-2020,12-07-2020,Kerala,7438,3446,3963.0,29.0,,,
13-07-2020,13-07-2020,Kerala,7873,3747,4095.0,31.0,,,
14-07-2020,14-07-2020,Kerala,8322,4032,4257.0,33.0,,,
15-07-2020,15-07-2020,Kerala,8930,4458,4438.0,34.0,,,
16-07-2020,16-07-2020,Kerala,9553,4884,4634.0,35.0,,,
17-07-2020,17-07-2020,Kerala,10275,5376,4862.0,37.0,,,
18-07-2020,18-07-2020,Kerala,11066,6033,4995.0,38.0,,,
19-07-2020,19-07-2020,Kerala,11659,6420,5199.0,40.0,,,
20-07-2020,20-07-2020,Kerala,12480,7067,5371.0,42.0,,,
21-07-2020,21-07-2020,Kerala,13274,7615,5616.0,43.0,,,
22-07-2020,22-07-2020,Kerala,13994,8060,5890.0,44.0,,,
23-07-2020,23-07-2020,Kerala,15032,8825,6162.0,45.0,,,
24-07-2020,24-07-2020,Kerala,16110,9466,6594.0,50.0,,,
25-07-2020,25-07-2020,Kerala,16995,9379,7562.0,54.0,,,
26-07-2020,26-07-2020,Kerala,18098,9428,8611.0,59.0,,,
27-07-2020,27-07-2020,Kerala,19025,9664,9300.0,61.0,,,
28-07-2020,28-07-2020,Kerala,19727,9619,10045.0,63.0,,,
29-07-2020,29-07-2020,Kerala,20894,10103,10724.0,67.0,,,
29-07-2020,29-07-2020,Kerala,,,,,20682.0,20766.83422949614,20596.987078307102
30-07-2020,30-07-2020,Kerala,,,,,21599.0,21754.940078447657,21442.706768796397
31-07-2020,31-07-2020,Kerala,,,,,22462.0,22699.825659910843,22223.38340262285
01-08-2020,01-08-2020,Kerala,,,,,23518.0,23887.147511895862,23149.685543579893
02-08-2020,02-08-2020,Kerala,,,,,24478.0,24972.62973131119,23983.261972384917
03-08-2020,03-08-2020,Kerala,,,,,25342.0,25956.22406005116,24727.5703361581
04-08-2020,04-08-2020,Kerala,,,,,26306.0,27054.68463995453,25557.13200950973
05-08-2020,05-08-2020,Kerala,,,,,27220.0,28101.86809738094,26337.23331304315
06-08-2020,06-08-2020,Kerala,,,,,28143.0,29166.6495114145,27118.42546802316
07-08-2020,07-08-2020,Kerala,,,,,29182.0,30369.834331470418,27994.232891307198
08-08-2020,08-08-2020,Kerala,,,,,30179.0,31536.920718534606,28820.765726614893
09-08-2020,09-08-2020,Kerala,,,,,31148.0,32680.757043005455,29614.290084136148
10-08-2020,10-08-2020,Kerala,,,,,32148.0,33864.11460133911,30432.558737701118
11-08-2020,11-08-2020,Kerala,,,,,33102.0,35000.04185340653,31204.748927210756
12-08-2020,12-08-2020,Kerala,,,,,34071.0,36155.78980399323,31987.067113945363
13-08-2020,13-08-2020,Kerala,,,,,35106.0,37388.11922573296,32823.865649560226
14-08-2020,14-08-2020,Kerala,,,,,36133.0,38619.86405324996,33646.17815895062
15-08-2020,15-08-2020,Kerala,,,,,37167.0,39865.64659872577,34467.46304098349
16-08-2020,16-08-2020,Kerala,,,,,38212.0,41129.36869242535,35293.764690622826
17-08-2020,17-08-2020,Kerala,,,,,39222.0,42360.36523190315,36084.35374998901
18-08-2020,18-08-2020,Kerala,,,,,40239.0,43601.13637661627,36877.72032982434
19-08-2020,19-08-2020,Kerala,,,,,41288.0,44879.2600143795,37696.483311122414
20-08-2020,20-08-2020,Kerala,,,,,42343.0,46169.358762939875,38516.15440800215
21-08-2020,21-08-2020,Kerala,,,,,43418.0,47486.91867788157,39349.19922563808
22-08-2020,22-08-2020,Kerala,,,,,44504.0,48821.1136865834,40186.498004911744
23-08-2020,23-08-2020,Kerala,,,,,45571.0,50140.35637719349,41002.191537705505
24-08-2020,24-08-2020,Kerala,,,,,46639.0,51463.54474376178,41814.94362192833
25-08-2020,25-08-2020,Kerala,,,,,47718.0,52801.60624742724,42634.75899872564
26-08-2020,26-08-2020,Kerala,,,,,48805.0,54151.381057091145,43457.90808996772
12-03-2020,12-03-2020,Ladakh,3,3,0.0,0.0,,,
13-03-2020,13-03-2020,Ladakh,3,3,0.0,0.0,,,
14-03-2020,14-03-2020,Ladakh,3,3,0.0,0.0,,,
15-03-2020,15-03-2020,Ladakh,3,3,0.0,0.0,,,
16-03-2020,16-03-2020,Ladakh,4,4,0.0,0.0,,,
17-03-2020,17-03-2020,Ladakh,6,6,0.0,0.0,,,
18-03-2020,18-03-2020,Ladakh,8,8,0.0,0.0,,,
19-03-2020,19-03-2020,Ladakh,8,8,0.0,0.0,,,
20-03-2020,20-03-2020,Ladakh,10,10,0.0,0.0,,,
21-03-2020,21-03-2020,Ladakh,13,13,0.0,0.0,,,
22-03-2020,22-03-2020,Ladakh,13,13,0.0,0.0,,,
23-03-2020,23-03-2020,Ladakh,13,13,0.0,0.0,,,
24-03-2020,24-03-2020,Ladakh,13,13,0.0,0.0,,,
25-03-2020,25-03-2020,Ladakh,13,13,0.0,0.0,,,
26-03-2020,26-03-2020,Ladakh,13,13,0.0,0.0,,,
27-03-2020,27-03-2020,Ladakh,13,10,3.0,0.0,,,
28-03-2020,28-03-2020,Ladakh,13,10,3.0,0.0,,,
29-03-2020,29-03-2020,Ladakh,13,10,3.0,0.0,,,
30-03-2020,30-03-2020,Ladakh,13,10,3.0,0.0,,,
31-03-2020,31-03-2020,Ladakh,13,10,3.0,0.0,,,
01-04-2020,01-04-2020,Ladakh,13,10,3.0,0.0,,,
02-04-2020,02-04-2020,Ladakh,13,10,3.0,0.0,,,
03-04-2020,03-04-2020,Ladakh,14,11,3.0,0.0,,,
04-04-2020,04-04-2020,Ladakh,14,11,3.0,0.0,,,
05-04-2020,05-04-2020,Ladakh,14,4,10.0,0.0,,,
06-04-2020,06-04-2020,Ladakh,14,4,10.0,0.0,,,
07-04-2020,07-04-2020,Ladakh,14,4,10.0,0.0,,,
08-04-2020,08-04-2020,Ladakh,14,4,10.0,0.0,,,
09-04-2020,09-04-2020,Ladakh,14,4,10.0,0.0,,,
10-04-2020,10-04-2020,Ladakh,15,5,10.0,0.0,,,
11-04-2020,11-04-2020,Ladakh,15,5,10.0,0.0,,,
12-04-2020,12-04-2020,Ladakh,15,5,10.0,0.0,,,
13-04-2020,13-04-2020,Ladakh,15,5,10.0,0.0,,,
14-04-2020,14-04-2020,Ladakh,15,5,10.0,0.0,,,
15-04-2020,15-04-2020,Ladakh,17,7,10.0,0.0,,,
16-04-2020,16-04-2020,Ladakh,17,7,10.0,0.0,,,
17-04-2020,17-04-2020,Ladakh,18,4,14.0,0.0,,,
18-04-2020,18-04-2020,Ladakh,18,4,14.0,0.0,,,
19-04-2020,19-04-2020,Ladakh,18,4,14.0,0.0,,,
20-04-2020,20-04-2020,Ladakh,18,4,14.0,0.0,,,
21-04-2020,21-04-2020,Ladakh,18,4,14.0,0.0,,,
22-04-2020,22-04-2020,Ladakh,18,4,14.0,0.0,,,
23-04-2020,23-04-2020,Ladakh,18,4,14.0,0.0,,,
24-04-2020,24-04-2020,Ladakh,18,4,14.0,0.0,,,
25-04-2020,25-04-2020,Ladakh,20,6,14.0,0.0,,,
26-04-2020,26-04-2020,Ladakh,20,6,14.0,0.0,,,
27-04-2020,27-04-2020,Ladakh,20,6,14.0,0.0,,,
28-04-2020,28-04-2020,Ladakh,20,6,14.0,0.0,,,
29-04-2020,29-04-2020,Ladakh,22,6,16.0,0.0,,,
30-04-2020,30-04-2020,Ladakh,22,6,16.0,0.0,,,
01-05-2020,01-05-2020,Ladakh,22,6,16.0,0.0,,,
02-05-2020,02-05-2020,Ladakh,22,5,17.0,0.0,,,
03-05-2020,03-05-2020,Ladakh,22,5,17.0,0.0,,,
04-05-2020,04-05-2020,Ladakh,41,24,17.0,0.0,,,
05-05-2020,05-05-2020,Ladakh,41,24,17.0,0.0,,,
06-05-2020,06-05-2020,Ladakh,41,24,17.0,0.0,,,
07-05-2020,07-05-2020,Ladakh,41,24,17.0,0.0,,,
08-05-2020,08-05-2020,Ladakh,42,25,17.0,0.0,,,
09-05-2020,09-05-2020,Ladakh,42,25,17.0,0.0,,,
10-05-2020,10-05-2020,Ladakh,42,25,17.0,0.0,,,
11-05-2020,11-05-2020,Ladakh,42,21,21.0,0.0,,,
12-05-2020,12-05-2020,Ladakh,42,21,21.0,0.0,,,
13-05-2020,13-05-2020,Ladakh,42,21,21.0,0.0,,,
14-05-2020,14-05-2020,Ladakh,43,21,22.0,0.0,,,
15-05-2020,15-05-2020,Ladakh,43,21,22.0,0.0,,,
16-05-2020,16-05-2020,Ladakh,43,21,22.0,0.0,,,
17-05-2020,17-05-2020,Ladakh,43,21,22.0,0.0,,,
18-05-2020,18-05-2020,Ladakh,43,19,24.0,0.0,,,
19-05-2020,19-05-2020,Ladakh,43,2,41.0,0.0,,,
20-05-2020,20-05-2020,Ladakh,43,0,43.0,0.0,,,
21-05-2020,21-05-2020,Ladakh,44,1,43.0,0.0,,,
22-05-2020,22-05-2020,Ladakh,44,1,43.0,0.0,,,
23-05-2020,23-05-2020,Ladakh,44,1,43.0,0.0,,,
24-05-2020,24-05-2020,Ladakh,49,6,43.0,0.0,,,
25-05-2020,25-05-2020,Ladakh,52,9,43.0,0.0,,,
26-05-2020,26-05-2020,Ladakh,52,9,43.0,0.0,,,
27-05-2020,27-05-2020,Ladakh,53,10,43.0,0.0,,,
28-05-2020,28-05-2020,Ladakh,53,10,43.0,0.0,,,
29-05-2020,29-05-2020,Ladakh,73,30,43.0,0.0,,,
30-05-2020,30-05-2020,Ladakh,74,31,43.0,0.0,,,
31-05-2020,31-05-2020,Ladakh,74,31,43.0,0.0,,,
01-06-2020,01-06-2020,Ladakh,74,31,43.0,0.0,,,
02-06-2020,02-06-2020,Ladakh,77,34,43.0,0.0,,,
03-06-2020,03-06-2020,Ladakh,81,33,47.0,1.0,,,
04-06-2020,04-06-2020,Ladakh,90,41,48.0,1.0,,,
05-06-2020,05-06-2020,Ladakh,90,41,48.0,1.0,,,
06-06-2020,06-06-2020,Ladakh,97,48,48.0,1.0,,,
07-06-2020,07-06-2020,Ladakh,99,50,48.0,1.0,,,
08-06-2020,08-06-2020,Ladakh,103,52,50.0,1.0,,,
09-06-2020,09-06-2020,Ladakh,103,50,52.0,1.0,,,
10-06-2020,10-06-2020,Ladakh,108,55,52.0,1.0,,,
11-06-2020,11-06-2020,Ladakh,115,62,52.0,1.0,,,
12-06-2020,12-06-2020,Ladakh,135,80,54.0,1.0,,,
13-06-2020,13-06-2020,Ladakh,239,176,62.0,1.0,,,
14-06-2020,14-06-2020,Ladakh,437,368,68.0,1.0,,,
15-06-2020,15-06-2020,Ladakh,549,468,80.0,1.0,,,
16-06-2020,16-06-2020,Ladakh,555,472,82.0,1.0,,,
17-06-2020,17-06-2020,Ladakh,649,563,85.0,1.0,,,
18-06-2020,18-06-2020,Ladakh,687,594,92.0,1.0,,,
19-06-2020,19-06-2020,Ladakh,687,591,95.0,1.0,,,
20-06-2020,20-06-2020,Ladakh,744,648,95.0,1.0,,,
21-06-2020,21-06-2020,Ladakh,836,718,117.0,1.0,,,
22-06-2020,22-06-2020,Ladakh,837,702,134.0,1.0,,,
23-06-2020,23-06-2020,Ladakh,847,710,136.0,1.0,,,
24-06-2020,24-06-2020,Ladakh,932,783,148.0,1.0,,,
25-06-2020,25-06-2020,Ladakh,941,666,274.0,1.0,,,
26-06-2020,26-06-2020,Ladakh,941,582,358.0,1.0,,,
27-06-2020,27-06-2020,Ladakh,946,587,358.0,1.0,,,
28-06-2020,28-06-2020,Ladakh,960,405,554.0,1.0,,,
29-06-2020,29-06-2020,Ladakh,963,376,586.0,1.0,,,
30-06-2020,30-06-2020,Ladakh,964,347,616.0,1.0,,,
01-07-2020,01-07-2020,Ladakh,973,324,648.0,1.0,,,
02-07-2020,02-07-2020,Ladakh,990,295,694.0,1.0,,,
03-07-2020,03-07-2020,Ladakh,990,259,730.0,1.0,,,
04-07-2020,04-07-2020,Ladakh,1001,223,777.0,1.0,,,
05-07-2020,05-07-2020,Ladakh,1005,178,826.0,1.0,,,
06-07-2020,06-07-2020,Ladakh,1005,178,826.0,1.0,,,
07-07-2020,07-07-2020,Ladakh,1005,168,836.0,1.0,,,
08-07-2020,08-07-2020,Ladakh,1041,204,836.0,1.0,,,
09-07-2020,09-07-2020,Ladakh,1041,204,836.0,1.0,,,
10-07-2020,10-07-2020,Ladakh,1055,139,915.0,1.0,,,
11-07-2020,11-07-2020,Ladakh,1064,146,917.0,1.0,,,
12-07-2020,12-07-2020,Ladakh,1077,148,928.0,1.0,,,
13-07-2020,13-07-2020,Ladakh,1086,157,928.0,1.0,,,
14-07-2020,14-07-2020,Ladakh,1093,146,946.0,1.0,,,
15-07-2020,15-07-2020,Ladakh,1093,146,946.0,1.0,,,
16-07-2020,16-07-2020,Ladakh,1142,177,964.0,1.0,,,
17-07-2020,17-07-2020,Ladakh,1147,176,970.0,1.0,,,
18-07-2020,18-07-2020,Ladakh,1151,177,973.0,1.0,,,
19-07-2020,19-07-2020,Ladakh,1159,173,985.0,1.0,,,
20-07-2020,20-07-2020,Ladakh,1178,173,1003.0,2.0,,,
21-07-2020,21-07-2020,Ladakh,1195,186,1007.0,2.0,,,
22-07-2020,22-07-2020,Ladakh,1198,186,1010.0,2.0,,,
23-07-2020,23-07-2020,Ladakh,1206,186,1018.0,2.0,,,
24-07-2020,24-07-2020,Ladakh,1210,183,1025.0,2.0,,,
25-07-2020,25-07-2020,Ladakh,1246,209,1035.0,2.0,,,
26-07-2020,26-07-2020,Ladakh,1276,216,1057.0,3.0,,,
27-07-2020,27-07-2020,Ladakh,1285,218,1063.0,4.0,,,
28-07-2020,28-07-2020,Ladakh,1306,236,1066.0,4.0,,,
29-07-2020,29-07-2020,Ladakh,1327,254,1067.0,6.0,,,
29-07-2020,29-07-2020,Ladakh,,,,,1334.0,1371.0739658645984,1297.7197799545502
30-07-2020,30-07-2020,Ladakh,,,,,1349.0,1419.0994412688983,1279.2925439618411
31-07-2020,31-07-2020,Ladakh,,,,,1367.0,1462.0471157045731,1271.5757476360764
01-08-2020,01-08-2020,Ladakh,,,,,1395.0,1516.3604913182544,1274.4422165421902
02-08-2020,02-08-2020,Ladakh,,,,,1418.0,1566.7257023369884,1269.0994125907964
03-08-2020,03-08-2020,Ladakh,,,,,1436.0,1607.4157625273488,1264.8940519221678
04-08-2020,04-08-2020,Ladakh,,,,,1462.0,1653.8990962965681,1269.6932840849413
05-08-2020,05-08-2020,Ladakh,,,,,1487.0,1702.3622761987353,1272.023439605538
06-08-2020,06-08-2020,Ladakh,,,,,1507.0,1744.9653742158034,1269.875753184324
07-08-2020,07-08-2020,Ladakh,,,,,1531.0,1789.0604392556197,1272.977980561
08-08-2020,08-08-2020,Ladakh,,,,,1557.0,1836.6126109281697,1278.3109758013863
09-08-2020,09-08-2020,Ladakh,,,,,1580.0,1880.5762758002652,1280.3675055288568
10-08-2020,10-08-2020,Ladakh,,,,,1604.0,1923.042090813451,1284.2716928028121
11-08-2020,11-08-2020,Ladakh,,,,,1630.0,1968.0867983375279,1291.7268729106167
12-08-2020,12-08-2020,Ladakh,,,,,1655.0,2011.9741828483047,1297.8655436511572
13-08-2020,13-08-2020,Ladakh,,,,,1679.0,2053.6676429999316,1303.6985345309727
14-08-2020,14-08-2020,Ladakh,,,,,1705.0,2096.684389096604,1312.3280585753225
15-08-2020,15-08-2020,Ladakh,,,,,1731.0,2140.004173259541,1321.3801423096793
16-08-2020,16-08-2020,Ladakh,,,,,1756.0,2181.532664533427,1329.6255997415947
17-08-2020,17-08-2020,Ladakh,,,,,1781.0,2223.1897182295893,1339.4579268646717
18-08-2020,18-08-2020,Ladakh,,,,,1808.0,2265.5994705147646,1350.5604952441013
19-08-2020,19-08-2020,Ladakh,,,,,1834.0,2307.0013131670694,1361.2098879113794
20-08-2020,20-08-2020,Ladakh,,,,,1860.0,2347.8919978861486,1372.4641602113254
21-08-2020,21-08-2020,Ladakh,,,,,1887.0,2389.4053774745926,1385.0537929376915
22-08-2020,22-08-2020,Ladakh,,,,,1914.0,2430.609542918156,1397.7505295592275
23-08-2020,23-08-2020,Ladakh,,,,,1941.0,2471.1660982973917,1410.5757172043136
24-08-2020,24-08-2020,Ladakh,,,,,1968.0,2512.00537886431,1424.4182138580115
25-08-2020,25-08-2020,Ladakh,,,,,1996.0,2552.9338596967987,1438.7715615381476
26-08-2020,26-08-2020,Ladakh,,,,,2023.0,2593.373073997545,1453.1767777322011
21-03-2020,21-03-2020,Madhya Pradesh,4,4,0.0,0.0,,,
22-03-2020,22-03-2020,Madhya Pradesh,4,4,0.0,0.0,,,
23-03-2020,23-03-2020,Madhya Pradesh,6,6,0.0,0.0,,,
24-03-2020,24-03-2020,Madhya Pradesh,7,7,0.0,0.0,,,
25-03-2020,25-03-2020,Madhya Pradesh,7,7,0.0,0.0,,,
26-03-2020,26-03-2020,Madhya Pradesh,15,14,0.0,1.0,,,
27-03-2020,27-03-2020,Madhya Pradesh,20,19,0.0,1.0,,,
28-03-2020,28-03-2020,Madhya Pradesh,30,28,0.0,2.0,,,
29-03-2020,29-03-2020,Madhya Pradesh,30,28,0.0,2.0,,,
30-03-2020,30-03-2020,Madhya Pradesh,33,31,0.0,2.0,,,
31-03-2020,31-03-2020,Madhya Pradesh,47,44,0.0,3.0,,,
01-04-2020,01-04-2020,Madhya Pradesh,47,44,0.0,3.0,,,
02-04-2020,02-04-2020,Madhya Pradesh,99,93,0.0,6.0,,,
03-04-2020,03-04-2020,Madhya Pradesh,99,93,0.0,6.0,,,
04-04-2020,04-04-2020,Madhya Pradesh,104,98,0.0,6.0,,,
05-04-2020,05-04-2020,Madhya Pradesh,104,98,0.0,6.0,,,
06-04-2020,06-04-2020,Madhya Pradesh,165,156,0.0,9.0,,,
07-04-2020,07-04-2020,Madhya Pradesh,165,156,0.0,9.0,,,
08-04-2020,08-04-2020,Madhya Pradesh,229,216,0.0,13.0,,,
09-04-2020,09-04-2020,Madhya Pradesh,229,216,0.0,13.0,,,
10-04-2020,10-04-2020,Madhya Pradesh,259,243,0.0,16.0,,,
11-04-2020,11-04-2020,Madhya Pradesh,435,402,0.0,33.0,,,
12-04-2020,12-04-2020,Madhya Pradesh,532,496,0.0,36.0,,,
13-04-2020,13-04-2020,Madhya Pradesh,564,528,0.0,36.0,,,
14-04-2020,14-04-2020,Madhya Pradesh,604,517,44.0,43.0,,,
15-04-2020,15-04-2020,Madhya Pradesh,730,629,51.0,50.0,,,
16-04-2020,16-04-2020,Madhya Pradesh,987,870,64.0,53.0,,,
17-04-2020,17-04-2020,Madhya Pradesh,1120,1003,64.0,53.0,,,
18-04-2020,18-04-2020,Madhya Pradesh,1310,1172,69.0,69.0,,,
19-04-2020,19-04-2020,Madhya Pradesh,1407,1210,127.0,70.0,,,
20-04-2020,20-04-2020,Madhya Pradesh,1407,1210,127.0,70.0,,,
21-04-2020,21-04-2020,Madhya Pradesh,1485,1284,127.0,74.0,,,
22-04-2020,22-04-2020,Madhya Pradesh,1552,1328,148.0,76.0,,,
23-04-2020,23-04-2020,Madhya Pradesh,1592,1364,148.0,80.0,,,
24-04-2020,24-04-2020,Madhya Pradesh,1699,1413,203.0,83.0,,,
25-04-2020,25-04-2020,Madhya Pradesh,1852,1550,210.0,92.0,,,
26-04-2020,26-04-2020,Madhya Pradesh,2096,1787,210.0,99.0,,,
27-04-2020,27-04-2020,Madhya Pradesh,2096,1691,302.0,103.0,,,
28-04-2020,28-04-2020,Madhya Pradesh,2168,1756,302.0,110.0,,,
29-04-2020,29-04-2020,Madhya Pradesh,2387,1890,377.0,120.0,,,
30-04-2020,30-04-2020,Madhya Pradesh,2561,1971,461.0,129.0,,,
01-05-2020,01-05-2020,Madhya Pradesh,2660,2041,482.0,137.0,,,
02-05-2020,02-05-2020,Madhya Pradesh,2719,2050,524.0,145.0,,,
03-05-2020,03-05-2020,Madhya Pradesh,2846,2071,624.0,151.0,,,
04-05-2020,04-05-2020,Madhya Pradesh,2846,1892,798.0,156.0,,,
05-05-2020,05-05-2020,Madhya Pradesh,2942,1979,798.0,165.0,,,
06-05-2020,06-05-2020,Madhya Pradesh,3049,1873,1000.0,176.0,,,
07-05-2020,07-05-2020,Madhya Pradesh,3138,1854,1099.0,185.0,,,
08-05-2020,08-05-2020,Madhya Pradesh,3252,1828,1231.0,193.0,,,
09-05-2020,09-05-2020,Madhya Pradesh,3341,1792,1349.0,200.0,,,
10-05-2020,10-05-2020,Madhya Pradesh,3614,1723,1676.0,215.0,,,
11-05-2020,11-05-2020,Madhya Pradesh,3614,1723,1676.0,215.0,,,
12-05-2020,12-05-2020,Madhya Pradesh,3785,1817,1747.0,221.0,,,
13-05-2020,13-05-2020,Madhya Pradesh,3986,1901,1860.0,225.0,,,
14-05-2020,14-05-2020,Madhya Pradesh,4173,1937,2004.0,232.0,,,
15-05-2020,15-05-2020,Madhya Pradesh,4426,2018,2171.0,237.0,,,
16-05-2020,16-05-2020,Madhya Pradesh,4595,2073,2283.0,239.0,,,
17-05-2020,17-05-2020,Madhya Pradesh,4789,2231,2315.0,243.0,,,
18-05-2020,18-05-2020,Madhya Pradesh,4977,2326,2403.0,248.0,,,
19-05-2020,19-05-2020,Madhya Pradesh,5236,2549,2435.0,252.0,,,
20-05-2020,20-05-2020,Madhya Pradesh,5465,2577,2630.0,258.0,,,
21-05-2020,21-05-2020,Madhya Pradesh,5735,2735,2733.0,267.0,,,
22-05-2020,22-05-2020,Madhya Pradesh,5981,2868,2843.0,270.0,,,
23-05-2020,23-05-2020,Madhya Pradesh,6170,2809,3089.0,272.0,,,
24-05-2020,24-05-2020,Madhya Pradesh,6371,2823,3267.0,281.0,,,
25-05-2020,25-05-2020,Madhya Pradesh,6665,2967,3408.0,290.0,,,
26-05-2020,26-05-2020,Madhya Pradesh,6859,2988,3571.0,300.0,,,
27-05-2020,27-05-2020,Madhya Pradesh,7024,3030,3689.0,305.0,,,
28-05-2020,28-05-2020,Madhya Pradesh,7261,3021,3927.0,313.0,,,
29-05-2020,29-05-2020,Madhya Pradesh,7453,3082,4050.0,321.0,,,
30-05-2020,30-05-2020,Madhya Pradesh,7645,3042,4269.0,334.0,,,
31-05-2020,31-05-2020,Madhya Pradesh,7891,3104,4444.0,343.0,,,
01-06-2020,01-06-2020,Madhya Pradesh,8089,2897,4842.0,350.0,,,
02-06-2020,02-06-2020,Madhya Pradesh,8283,2922,5003.0,358.0,,,
03-06-2020,03-06-2020,Madhya Pradesh,8420,2835,5221.0,364.0,,,
04-06-2020,04-06-2020,Madhya Pradesh,8588,2772,5445.0,371.0,,,
05-06-2020,05-06-2020,Madhya Pradesh,8762,2748,5637.0,377.0,,,
06-06-2020,06-06-2020,Madhya Pradesh,8996,2734,5878.0,384.0,,,
07-06-2020,07-06-2020,Madhya Pradesh,9228,2721,6108.0,399.0,,,
08-06-2020,08-06-2020,Madhya Pradesh,9401,2658,6331.0,412.0,,,
09-06-2020,09-06-2020,Madhya Pradesh,9638,2688,6536.0,414.0,,,
10-06-2020,10-06-2020,Madhya Pradesh,9849,2700,6729.0,420.0,,,
11-06-2020,11-06-2020,Madhya Pradesh,10049,2730,6892.0,427.0,,,
12-06-2020,12-06-2020,Madhya Pradesh,10241,2768,7042.0,431.0,,,
13-06-2020,13-06-2020,Madhya Pradesh,10443,2802,7201.0,440.0,,,
14-06-2020,14-06-2020,Madhya Pradesh,10641,2817,7377.0,447.0,,,
15-06-2020,15-06-2020,Madhya Pradesh,10802,2666,7677.0,459.0,,,
16-06-2020,16-06-2020,Madhya Pradesh,10935,2567,7903.0,465.0,,,
17-06-2020,17-06-2020,Madhya Pradesh,11083,2455,8152.0,476.0,,,
18-06-2020,18-06-2020,Madhya Pradesh,11244,2374,8388.0,482.0,,,
19-06-2020,19-06-2020,Madhya Pradesh,11426,2308,8632.0,486.0,,,
20-06-2020,20-06-2020,Madhya Pradesh,11582,2339,8748.0,495.0,,,
21-06-2020,21-06-2020,Madhya Pradesh,11724,2343,8880.0,501.0,,,
22-06-2020,22-06-2020,Madhya Pradesh,11903,2373,9015.0,515.0,,,
23-06-2020,23-06-2020,Madhya Pradesh,12078,2342,9215.0,521.0,,,
24-06-2020,24-06-2020,Madhya Pradesh,12261,2401,9335.0,525.0,,,
25-06-2020,25-06-2020,Madhya Pradesh,12448,2441,9473.0,534.0,,,
26-06-2020,26-06-2020,Madhya Pradesh,12596,2435,9619.0,542.0,,,
27-06-2020,27-06-2020,Madhya Pradesh,12798,2448,9804.0,546.0,,,
28-06-2020,28-06-2020,Madhya Pradesh,12965,2444,9971.0,550.0,,,
29-06-2020,29-06-2020,Madhya Pradesh,13186,2545,10084.0,557.0,,,
30-06-2020,30-06-2020,Madhya Pradesh,13370,2607,10199.0,564.0,,,
01-07-2020,01-07-2020,Madhya Pradesh,13593,2626,10395.0,572.0,,,
02-07-2020,02-07-2020,Madhya Pradesh,13861,2625,10655.0,581.0,,,
03-07-2020,03-07-2020,Madhya Pradesh,14106,2702,10815.0,589.0,,,
04-07-2020,04-07-2020,Madhya Pradesh,14297,2655,11049.0,593.0,,,
05-07-2020,05-07-2020,Madhya Pradesh,14604,2772,11234.0,598.0,,,
06-07-2020,06-07-2020,Madhya Pradesh,14930,2911,11411.0,608.0,,,
07-07-2020,07-07-2020,Madhya Pradesh,15284,3088,11579.0,617.0,,,
08-07-2020,08-07-2020,Madhya Pradesh,15627,3237,11768.0,622.0,,,
09-07-2020,09-07-2020,Madhya Pradesh,16036,3420,11987.0,629.0,,,
10-07-2020,10-07-2020,Madhya Pradesh,16341,3475,12232.0,634.0,,,
11-07-2020,11-07-2020,Madhya Pradesh,16657,3538,12481.0,638.0,,,
12-07-2020,12-07-2020,Madhya Pradesh,17201,3878,12679.0,644.0,,,
13-07-2020,13-07-2020,Madhya Pradesh,17632,4103,12876.0,653.0,,,
14-07-2020,14-07-2020,Madhya Pradesh,18207,4336,13208.0,663.0,,,
15-07-2020,15-07-2020,Madhya Pradesh,19005,4757,13575.0,673.0,,,
16-07-2020,16-07-2020,Madhya Pradesh,19643,5053,13908.0,682.0,,,
17-07-2020,17-07-2020,Madhya Pradesh,20378,5562,14127.0,689.0,,,
18-07-2020,18-07-2020,Madhya Pradesh,21081,5870,14514.0,697.0,,,
19-07-2020,19-07-2020,Madhya Pradesh,21763,6193,14864.0,706.0,,,
20-07-2020,20-07-2020,Madhya Pradesh,22600,6568,15311.0,721.0,,,
21-07-2020,21-07-2020,Madhya Pradesh,23310,6888,15684.0,738.0,,,
22-07-2020,22-07-2020,Madhya Pradesh,24095,7082,16257.0,756.0,,,
23-07-2020,23-07-2020,Madhya Pradesh,24842,7236,16836.0,770.0,,,
24-07-2020,24-07-2020,Madhya Pradesh,25474,7335,17359.0,780.0,,,
25-07-2020,25-07-2020,Madhya Pradesh,26210,7553,17866.0,791.0,,,
26-07-2020,26-07-2020,Madhya Pradesh,26926,7639,18488.0,799.0,,,
27-07-2020,27-07-2020,Madhya Pradesh,27800,7857,19132.0,811.0,,,
28-07-2020,28-07-2020,Madhya Pradesh,28589,7978,19791.0,820.0,,,
29-07-2020,29-07-2020,Madhya Pradesh,29217,8044,20343.0,830.0,,,
29-07-2020,29-07-2020,Madhya Pradesh,,,,,29372.0,29495.09855527295,29249.222474880287
30-07-2020,30-07-2020,Madhya Pradesh,,,,,30177.0,30389.733540507605,29963.823584606613
31-07-2020,31-07-2020,Madhya Pradesh,,,,,30920.0,31230.61831497211,30608.62877820173
01-08-2020,01-08-2020,Madhya Pradesh,,,,,31717.0,32153.85182323158,31279.945219011443
